file_name,title,description,topics,keywords,contentType,contentSubType
a5692138-0089-92f5-590e-3dd53c52fc07.json,GOTO 2016 • Messaging and Microservices • Clemens Vasters,"Microservices are the new hot topic in the industry, and yet they are based on foundational principles of service orientation as formulated in the early 2000s, and those were in turn based on experience and insights from building messaging-oriented systems in previous [...]",['DevSecOps Hub->USAF Organizations->Platform One'],"['service bus', 'microsoft azure', 'messaging', 'microservices']",Web Resource,YouTube
aa0b8cd0-b67e-4dc8-a888-1acd4d4df9f1.json,Tutorial 5: THE HISTORY OF THE SBIR AND STTR PROGRAMS | SBIR.gov,"The Small Business Innovation Research and the Small Business Technology Transfer programs are both considered small business set-asides and contain sunset provisions. Funds are restricted or set aside exclusively for use by small businesses in both of these initiatives. The Small Business Administration establishes size standards on an industry-by-industry basis using the North American Industry Classification System, or NAICS, codes.",['Acquisition Hub->Contracting'],[],Web Resource,Web Page
ab60d444-9f62-a622-d3e3-dc850ad904e9.json,2018 DoD Digital Engineering Strategy,"This DoD Digital Engineering Strategy outlines the Department’s five strategic
goals for the digital engineering initiative. The goals promote the use of digital
representations of systems and components and the use of digital artifacts
as a technical means of communication across a diverse set of stakeholders.
The strategy addresses a range of disciplines involved in the acquisition and
procurement of national defense systems, and it encourages innovation in the way
we build, test, field, and sustain our national defense systems and how we train
and shape the workforce to use these practices.","['Acquisition Hub->Program Management->Leadership->Enterprise-Wide Perspective', 'Acquisition Hub->Program Management->Technical', 'Acquisition Hub->Program Management->Technical->Project Systems Engineering Management', 'Acquisition Hub->Engineering', 'Acquisition Hub->Engineering->Technical Processes']",[],File,PDF
a5837c38-38d2-da61-21ac-04611e07a1ee.json,Air Force Bids $95M Cloud Contract To Support Unified Cybersecurity Platform - Nextgov,The service plans to pick 15 vendors to support the LevelUP program with cloud-based DevOps platforms.,['DevSecOps Hub->USAF Organizations->LevelUP'],"['air', 'cloud', 'computing', 'snapple']",Web Resource,Web Page
a1dcd937-8109-4bb5-a821-ade288079df1.json,Hackers will pose a greater threat in 2018 | The Economist,"Hackers will affect our daily lives in 2018 like never before. As more elements of our daily lives are linked to the internet, hackers will have greater opportunity to scale up cybercrimes, leaving our homes and personal lives more vulnerable to attack","['Criminals', 'Defense And Security Concepts']",[],Web Resource,YouTube
a5586fb5-1f6b-41f7-b223-a673c6ff86f9.json,"Doing business at the speed of startups: Harnessing small business to bring new tech, ideas to USAF","Small Business Innovation Research (SBIR) Open Topics have completely transformed the way the Department of Defense does business.

Several barriers have been removed or mitigated including a shorter application process, an accelerated contract award, and a shorter period of performance — all designed to find innovations the DOD didn’t know they needed.

Since the introduction of the Open Topic by the Air Force Research Laboratory, National Security Innovation Network, and AFWERX in late 2018 through August 2019, we have received more than 2900 submissions, awarded more than 900 contracts worth a combined total of approximately $220 million.",['Acquisition Hub->Program Management->Business Architecture->Urgent Capability Acquisition'],"['sbir', 'small business innovation research', 'small business technology transfer', 'rapid acquisition', 'innovation', 'afwerx', 'afventures']",Web Resource,YouTube
aacdbe50-45dd-4328-bbea-eaa1fc14e284.json,How Your Browser Gets HACKED!,A look at how hackers and malware can hack you while you surf the web. In this video I demonstrate how easily you can be hacked while browsing websites using social engineering attacks and by exploiting vulnerabilities in your browser. ,['Cyber Education Hub->Technology Stacks And Vulnerabilities'],[],Web Resource,YouTube
a8788071-e887-d71f-9ca5-cd6f1544b457.json,U.S. Air Force Recruiting Service Total Force Message: Maj. Gen. Jeannie Leavitt,Message from Major General Jeannie Leavitt regarding the AFRS vision for Total Force Recruiting,['Recruiter Hub->General'],"['recruiting squadron', '339  rcs', '360  rcg', 'afrs', 'air force recruiting service', 'training', 'recruiters', 'recruiting', 'vision', 'total force', 'total force recruiting']",Web Resource,YouTube
a7726923-5a9e-44d9-906d-e8051ff7fde7.json,Project Cost Estimate Overview,Very high-level discussion of the types of project cost estimation methodologies.,['Acquisition Hub->Program Management->Technical->Project Cost Management'],['cost estimate analogous parametric bottom up expert'],File,Video
aa714360-58d1-45f4-bbd2-3e49515b92e8.json,Visualization of Network Situational Awareness,Thsi video describes the issues with visualization in the cyber domain,['Cyber Education Hub->Defense And Security Concepts->Defense Activities'],[],File,Video
a63f96f4-4c91-496e-b5a1-6d2dfdeea382.json,U.S. Cyber Policy Makes Americans Vulnerable | Time,"Current rules make the government overuse subpoenas, turning companies into the gatekeepers of civilian privacy","['Cyber Education Hub->Law And Doctrine', 'Cyber Education Hub->Policy And Strategy->Policy', 'Cyber Education Hub->Defense And Security Concepts']","['amazon', 'apple', 'cybersecurity', 'hackers', 'internet security', 'nsa', 'phishing', 'rule 41', 'san bernardino', 'zero-day']",Web Resource,Web Page
a6357fdc-672b-4fa9-b87f-67db309a972d.json,What is a Backdoor? - Definition from Techopedia,Backdoor Definition - A backdoor is a technique in which a system security mechanism is bypassed undetectably to access a computer or its data. The...,['Cyber Education Hub->Attack And Exploit Concepts'],[],Web Resource,Web Page
a92483af-427b-4763-8028-ad75dc11e351.json,You should have Cain & Abel in your security toolbox | PCWorld,A look at Cain & Abel--a free password cracking and security tool that can come in handy for IT admins.,['Cyber Education Hub->Attack And Exploit Concepts->Exploit Tools And Techniques'],[],Web Resource,Web Page
a3177a52-a8c1-4f67-83d2-eef39f35c565.json,"CE Doctrine, Part 1","CE Doctrine, Part 1",['Civil Engineering Hub->Leadership Development'],[],File,Video
a2600f25-ac3b-4417-b799-c1daf59dfcf8.json,"[Account Req'd] Cyber Warfare, 2nd Edition > Safari Books Online","Why a Book on Cyber Warfare Is Important�� it�s now clear this cyber threat is one of the most serious economic and national security challenges we face as a nation,� Obama said, adding, �� we�re not as prepared as we should be, as a government or as a country� [1].According to the Director of National Intelligence James Clapper, �The cyber warfare threat facing the United States is increasing in scope and scale and its impact is difficult to overstate� [2]. A variety of educational institutions, both military and civilian, are grappling with the question, �What should we teach each and every one of our students about cybersecurity?� When these students take their places as leaders and officers in the defense of our country, they need to be aware of this persistent threat.Today�s threatscape is constantly changing, adapting to our countermeasures and continuing to successfully pursue various missions ranging from identity theft, to criminal and nation-based corporate espionage, and, in the case of a worm called Stuxnet, to sabotage. Only a decade ago we had kids attacking systems for the thrill of it; then it was criminals attacking identities. Now it appears to be more about social media, ideology, and insider threats. This book provides great graphics for the threatscape and challenges we are facing today.In May, the Atlantic Wire reported China was winning the cyberwar, in part because they had accessed US physical war plans. Also last week Edward Snowden claimed the United States and Israel co-wrote the Stuxnet worm to damage the Iranian Nuclear program; today, we are still trying to figure out exactly how Stuxnet worked. And while WikiLeaks and Anonymous (the ideology-driven group intent on punishing organizations that did not support WikiLeaks) have been in the news of late, the theft of RSA two-factor authentication intellectual property is especially chilling. If access control fails, everything fails. Identity theft is so commonplace that it is no longer newsworthy. How many people in the United States have had their identity stolen? Many experts say all of them. There is just so much stolen data that the criminals have not yet figured out how to use them all. But they will. Criminal groups are hiring computer scientists to run their cyber-based scams and mine the results. The term cyber warfare is becoming part of discussions on national security. Cybersecurity is an issue that can impact us at the personal level as users of the Internet and at the national defense level as an advanced, persistent threat.","['Cyber Education Hub->Law And Doctrine->Law', 'Cyber Education Hub->Defense And Security Concepts']","['2nd edition', '9780124166721', 'cyber warfare', 'textbook']",Web Resource,Web Page
ab7509ea-baf5-4e47-baed-a81bedf5323c.json,Cyber Strategy Framework | Cyber Risk | Deloitte,"Cyber resilience. Delivered.  Deloitte�s Cyber Strategy Framework provides a proven approach to managing cyber resilience with confidence, based on your specific business, threats and capabilities.",['Cyber Education Hub->Policy And Strategy->Strategy'],[],Web Resource,Web Page
a48ed084-9815-4453-b1d4-c1b33581ea80.json,Digital Engineering Analysis: Human Performance Analysis,"This presentation covers Human Performance Analysis (HPA) that is supported by Cross-Functional Teams at USAFSAM, the Air Force, and the broader medical community to advance human performance.  This supports an Executive Order mandate which is “The Federal Government has an unwavering obligation to care for those placed in harm’s way to defend the vital interests of the Nation” as explained by Presidential Review Directive Five (PRD-5) (Executive Office of the President, 1998). At the School of Aerospace Medicine (USAFSAM), there is a system of systems to study, optimize, and advance human performance directly. 
The presentation describes Digital Engineering Analysis, it’s Enterprise Ecosystem Overview followed by it’s benefits.  Next, HPA along with interface management and measurement of worker exposures is described.  Interface management at the Software-Liveware Interface (SLI) between Servers will be covered in detail as well as SMART Goal Metric considerations used to develop measurement and automated reporting is covered.  Finally, the most recent publication of a suite of reports using Agile and XP principles that enabled a Systems Engineering Designer meet the organization's performance analysis needs and growing demands will be shared. 
",['Cyber Education Hub->Actors And Agendas'],"['digital engineering', 'human performance analysis', 'interface management', 'presidential review directive five']",File,Video
